typeStatus,catalogNumber,occurrenceDetails,occurrenceRemarks,recordNumber,recordedBy,individualID,individualCount,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,otherCatalogNumbers,previousIdentifications,associatedMedia,associatedReferences,associatedOccurrences,associatedSequences,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,identificationID,identifiedBy ,dateIdentified,identificationReferences,identificationRemarks,identificationQualifier,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,eventID,samplingProtocol,samplingEffort,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,fieldNumber,fieldNotes,eventRemarks,type,modified,language,rights,rightsHolder,accessRights,bibliographicCitation,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,source,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.12609,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,1,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,448,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.3765856,-59.1114364,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,25/03/2012,17:51,,,,,,,Silty brown clay with a fine layer of black sand on surface and a little gravel in sieve residue.  Slightly more cohesive than previous stations.,49MFA,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
voucher,NHM.2018.12620,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,1,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,458,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.2324667,-59.0865519,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,25/04/2012,00:18,,,,,,,"Soft brown silty clay, top ~5cm looser, more cohesive below. More cohesive. Coarse sand and variously coloured gravel up to 2cm in diameter in sieve residue.",4MFA,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.12668,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,1,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,442,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.3949839,-59.1662306,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,25/03/2012,10:30,,,,,,,"Soft brown cohesive clay, looser on surface. Mottled darker patches of dark sand. Some gravel <4cm diam.",51MFA,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.12682,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,1,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,442,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.3949839,-59.1662306,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,25/03/2012,11:25,,,,,,,"Soft brown cohesive clay, looser on surface. Mottled darker patches of dark sand. Some gravel <4cm diam.",51MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.12732,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,1,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,426,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.3943581,-59.0835533,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,25/04/2012,18:11,,,,,,,"Soft silty brown clay, darker mottling on surface, top 3-5cm looser, more cohesive below. Not as cohesive. Black sand and gravel up to 2cm with one pebble at 5cm in sieve residue",54MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.12753,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,1,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,450,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.245117,-59.054401,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,18/03/2012,18:14,,,,,,,"Soft silty brown clay, slightly stiffer from approximately 5cm deep.",56MFA,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.12785,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,1,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,450,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.241973,-59.069066,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,18/03/2012,17:04,,,,,,,"Thin veneer of black silt on loose clay, slightly stiffer from 7cm below surface, with patches of black, anoxic, wet sediment. Sparse black gravel 2cm or less in diameter",57MFB,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.12821,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,1,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,448,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.254560,-59.068884,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,19/03/2012,03:28,,,,,,,Silty brown clay with mottled darker patches on surface. Cohesive with looser surface. Occasional pebble and dark sand in sieve residue.,59MFB,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.12859,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,1,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,450,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.254527,-59.049453,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,19/03/2012,00:58,,,,,,,"Soft silty brown clay, a little stiffer than before, slightly stiffer from approximately 5cm deep. Mostly black gravel up to 1.5cm diameter in sieve residue with several large pebbles up to 5cm diameter in MFB only.",60MFB,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.12866,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,1,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,450,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.254527,-59.049453,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,19/03/2012,00:58,,,,,,,"Soft silty brown clay, a little stiffer than before, slightly stiffer from approximately 5cm deep. Mostly black gravel up to 1.5cm diameter in sieve residue with several large pebbles up to 5cm diameter in MFB only.",60MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.12882,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,1,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,447,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.248743,-59.120686,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,18/03/2012,05:28,,,,,,,"Soft brown silty clay, cohesive apart from looser top layer. Occasional pebble and dark sand in sieve residue.",61MFB,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.12904,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,1,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,448,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.245731,-59.125493,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,17/03/2012,21:22,,,,,,,"Soft brown silty clay, stiffer from 8cm, fine black sand/silt on top. Gravel up to 1cm, mostly black, in sieve residue.",63MFA,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.12932,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,1,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,447,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.245538,-59.106096,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,18/03/2012,00:19,,,,,,,"Soft brown silty clay, stiffer from 8cm, fine black sand/silt on top. Gravel up to 1cm, mostly black, in sieve residue.",64MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.12957,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,1,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,446,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.258443,-59.125159,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,18/03/2012,12:40,,,,,,,"Soft brown silty clay, looser surface becoming more cohesive at depth with a very stiff, slightly darker sediment at base of sample. Occasional pebble and dark sand in sieve residue.",65MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.13070,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,1,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,449,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.298355,-59.095609,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,22/03/2012,12:24,,,,,,,Brown silty clay with mottled darker patches on surface. Cohesive but slightly looser on surface. Maybe slightly greyer towards base of core. Occasional pebble and dark sand in sieve residue. Glassy fluff around edges of spade,71MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1142211423,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,2,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,454,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.2500069,-59.0312639,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,24/04/2012,01:06,,,,,,,"Soft brown silty clay. Darker mottling on surface. Top 5-8cm looser, more cohesive below. More cohesive. Coarse black sand and gravel up to 3cm in diameter in sieve residue. ",12MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1152611527,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,2,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,450,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.2679625,-59.0563564,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,15/04/2012,19:03,,,,,,,"Brown silty clay with mottled darker patches on surface. Cohesive, slightly looser for top 5-10cm becoming stiffer and maybe greyer towards bottom. Lots of coarse dark sand and gravel up to 4cm in diameter in residue.",17MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1171411715,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,2,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,449,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.3048414,-59.1402400,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,24/04/2012,14:19,,,,,,,"Soft silty brown clay, slightly darker mottling on surface, top 5-8cm looser, more cohesive below. Coarse dark sand and gravel up to 3cm in diameter in sieve residue.",26MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1222612227,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,2,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,449,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.245260,-59.064154,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,18/03/2012,22:15,,,,,,,"Soft silty brown clay, a little stiffer than before, slightly stiffer from approximately 5cm deep. Mostly black gravel up to 1.5cm diameter in sieve residue.",55MFB,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1222812229,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,2,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,449,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.245260,-59.064154,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,18/03/2012,22:15,,,,,,,"Soft silty brown clay, a little stiffer than before, slightly stiffer from approximately 5cm deep. Mostly black gravel up to 1.5cm diameter in sieve residue.",55MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
voucher,NHM.2018.1277712779,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,3,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,459,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.2684428,-59.0858878,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,25/04/2012,06:54,,,,,,,"Soft silty brown clay, little/no mottling on surface, top 3-5cm looser, more cohesive below. Quite cohesive. Dark coarse sand and gravel up to 2.5cm in sieve residue.",16MFA,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1279512797,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,3,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,459,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.2684428,-59.0858878,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,25/04/2012,07:41,,,,,,,"Soft silty brown clay, little/no mottling on surface, top 3-5cm looser, more cohesive below. Quite cohesive. Dark coarse sand and gravel up to 2.5cm in sieve residue.",16MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1296612968,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,3,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Schistomeringos sp 1,Schistomeringos sp.,,,,,,,Animalia,Annelida,,,Dorvilleidae,Schistomeringos,,sp. ,,,,"Jumars, 1974 ",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,449,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.3048414,-59.1402400,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,24/04/2012,14:19,,,,,,,"Soft silty brown clay, slightly darker mottling on surface, top 5-8cm looser, more cohesive below. Coarse dark sand and gravel up to 3cm in diameter in sieve residue.",26MFB,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
voucher,NHM.2018.11830,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,1,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Scolelepis sp. 1,Scolelepis sp. ,,,,,,,Animalia,Annelida,,,Spionidae,Scolelepis,,sp. ,,,,"Blainville, 1828",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,455,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.2502342,-59.0587417,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,15/04/2012,21:29,,,,,,,"Brown silty clay with mottled darker patches on surface.
Cohesive, slightly looser for top 5-10cm becoming stiffer
and maybe greyer towards bottom. Lots of coarse dark
sand and fine gravel in sieve residue with occasional
pebble up to 2cm in diameter in MFC .",11MFB,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
